#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 10 10 50 999 99.0 99.0  1.50 14.81  5.98 233 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 11 50 999 99.0 99.0  1.54 14.81  6.26 240 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 12 50 999 99.0 99.0  1.29 14.81  5.77 238 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 13 50 999 99.0 99.0  1.56 14.81  5.69 226 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 14 50 999 99.0 99.0  1.57 14.81  5.91 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 15 50 999 99.0 99.0  1.64 14.81  5.92 217 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 16 50 999 99.0 99.0  1.75 14.81  5.90 245 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 17 50 999 99.0 99.0  1.69 14.81  6.03 249 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 18 50 999 99.0 99.0  1.66 14.81  5.78 229 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 19 50 999 99.0 99.0  1.61 14.81  5.98 231 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 20 50 999 99.0 99.0  1.61 14.81  5.89 230 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 21 50 999 99.0 99.0  1.54 14.81  5.86 232 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 22 50 999 99.0 99.0  1.57 13.79  6.17 238 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 10 23 50 999 99.0 99.0  1.58 13.79  6.07 233 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 00 50 999 99.0 99.0  1.60 13.79  6.08 235 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 01 50 999 99.0 99.0  1.63 14.81  6.13 232 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 02 50 999 99.0 99.0  1.69 13.79  6.60 223 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 03 50 999 99.0 99.0  1.63 13.79  5.87 223 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 04 50 999 99.0 99.0  1.50  5.26  5.42 122 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 05 50 999 99.0 99.0  1.56 13.79  5.41 233 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 06 50 999 99.0 99.0  1.66 13.79  5.71 243 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 07 50 999 99.0 99.0  1.56 13.79  5.61 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 08 50 999 99.0 99.0  1.62 13.79  5.73 230 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 09 50 999 99.0 99.0  1.49 12.90  5.48 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 10 50 999 99.0 99.0  1.46 13.79  5.50 224 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 11 50 999 99.0 99.0  1.46 12.90  5.83 224 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 12 50 999 99.0 99.0  1.54 12.90  5.84 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 13 50 999 99.0 99.0  1.49 12.90  5.59 227 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 14 50 999 99.0 99.0  1.45 12.90  5.61 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 15 50 999 99.0 99.0  1.48  5.88  5.39 128 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 16 50 999 99.0 99.0  1.56 12.90  5.54 232 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 17 50 999 99.0 99.0  1.53 12.90  5.35 234 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 18 50 999 99.0 99.0  1.44 12.12  5.51 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 19 50 999 99.0 99.0  1.50 12.90  5.55 250 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 20 50 999 99.0 99.0  1.44 12.12  5.54 227 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 21 50 999 99.0 99.0  1.31 12.12  5.48 237 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 22 50 999 99.0 99.0  1.43 13.79  5.56 245 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 11 23 50 999 99.0 99.0  1.40 12.12  5.49 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 00 50 999 99.0 99.0  1.38 12.90  5.72 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 01 50 999 99.0 99.0  1.26 12.90  5.32 254 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 02 50 999 99.0 99.0  1.37 12.90  5.43 224 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 03 50 999 99.0 99.0  1.38 12.90  5.51 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 04 50 999 99.0 99.0  1.36 12.90  5.48 230 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 05 50 999 99.0 99.0  1.31 12.12  5.41 228 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 06 50 999 99.0 99.0  1.33 14.81  5.38 169 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 07 50 999 99.0 99.0  1.41 12.90  5.56 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 08 50 999 99.0 99.0  1.29 13.79  5.30 222 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 09 50 999 99.0 99.0  1.38 13.79  5.84 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 10 50 999 99.0 99.0  1.37 13.79  5.49 190 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 11 50 999 99.0 99.0  1.46 12.90  5.98 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 12 50 999 99.0 99.0  1.32 13.79  5.91 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 13 50 999 99.0 99.0  1.34 13.79  6.26 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 14 50 999 99.0 99.0  1.21 13.79  5.98 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 15 50 999 99.0 99.0  1.44 13.79  6.24 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 16 50 999 99.0 99.0  1.60 12.90  6.59 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 17 50 999 99.0 99.0  1.50 12.90  6.26 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 18 50 999 99.0 99.0  1.59 12.90  6.46 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 19 50 999 99.0 99.0  1.41 12.90  5.78 195 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 20 50 999 99.0 99.0  1.48 12.90  5.77 196 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 21 50 999 99.0 99.0  1.54 12.12  5.68 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 22 50 999 99.0 99.0  1.45 11.43  5.65 191 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 12 23 50 999 99.0 99.0  1.52 12.90  5.57 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 00 50 999 99.0 99.0  1.63 12.12  6.10 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 01 50 999 99.0 99.0  1.46 12.90  6.19 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 02 50 999 99.0 99.0  1.57 12.12  7.06 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 03 50 999 99.0 99.0  1.47 12.12  6.66 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 04 50 999 99.0 99.0  1.60 12.12  6.69 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 05 50 999 99.0 99.0  1.48 11.43  6.06 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 06 50 999 99.0 99.0  1.48 12.12  6.17 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 07 50 999 99.0 99.0  1.49 12.90  6.11 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 08 50 999 99.0 99.0  1.49 12.12  6.18 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 09 50 999 99.0 99.0  1.59 11.43  6.52 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 10 50 999 99.0 99.0  1.45 12.12  6.14 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 11 50 999 99.0 99.0  1.66 12.12  6.49 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 12 50 999 99.0 99.0  1.60 10.81  6.60 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 13 50 999 99.0 99.0  1.54 10.81  6.20 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 14 50 999 99.0 99.0  1.52 12.12  6.24 207 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 15 50 999 99.0 99.0  1.46 12.12  6.22 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 16 50 999 99.0 99.0  1.62 11.43  6.64 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 17 50 999 99.0 99.0  1.58 11.43  6.64 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 18 50 999 99.0 99.0  1.47 11.43  6.16 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 19 50 999 99.0 99.0  1.43 12.90  6.04 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 20 50 999 99.0 99.0  1.48 13.79  6.06 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 21 50 999 99.0 99.0  1.61 11.43  6.26 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 22 50 999 99.0 99.0  1.54 12.12  6.21 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 13 23 50 999 99.0 99.0  1.35 12.12  5.73 184 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 00 50 999 99.0 99.0  1.41 12.90  5.94 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 01 50 999 99.0 99.0  1.36 12.12  5.84 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 02 50 999 99.0 99.0  1.45 12.12  5.95 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 03 50 999 99.0 99.0  1.40 12.12  5.90 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 04 50 999 99.0 99.0  1.36 10.81  5.85 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 05 50 999 99.0 99.0  1.46 10.81  6.17 207 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 06 50 999 99.0 99.0  1.47 11.43  6.13 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 07 50 999 99.0 99.0  1.48 11.43  6.09 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 08 50 999 99.0 99.0  1.52 11.43  6.03 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 09 50 999 99.0 99.0  1.49 10.81  5.96 190 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 10 50 999 99.0 99.0  1.41 10.81  6.17 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 11 50 999 99.0 99.0  1.47 10.81  6.19 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 12 50 999 99.0 99.0  1.48 11.43  6.41 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 13 50 999 99.0 99.0  1.41 11.43  6.33 189 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 14 50 999 99.0 99.0  1.40 12.90  6.24 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 15 50 999 99.0 99.0  1.42 11.43  6.66 198 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 16 50 999 99.0 99.0  1.43 10.81  6.61 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 17 50 999 99.0 99.0  1.45 10.81  6.56 196 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 18 50 999 99.0 99.0  1.46 12.90  6.21 205 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 19 50 999 99.0 99.0  1.57 11.43  6.29 192 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 20 50 999 99.0 99.0  1.57 11.43  6.66 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 21 50 999 99.0 99.0  1.58 11.43  6.55 187 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 22 50 999 99.0 99.0  1.49 10.81  6.35 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 14 23 50 999 99.0 99.0  1.50 12.12  6.09 193 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 00 50 999 99.0 99.0  1.44 11.43  5.67 217 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 01 50 999 99.0 99.0  1.46 10.81  5.51 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 02 50 999 99.0 99.0  1.46 12.12  5.62 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 03 50 999 99.0 99.0  1.46 10.81  5.42 178 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 04 50 999 99.0 99.0  1.48 11.43  5.42 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 05 50 999 99.0 99.0  1.55 12.12  5.65 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 06 50 999 99.0 99.0  1.57 10.81  5.63 205 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 07 50 999 99.0 99.0  1.59 10.81  5.79 198 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 08 50 999 99.0 99.0  1.56 10.81  5.70 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 09 50 999 99.0 99.0  1.64  6.67  5.61 161 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 10 50 999 99.0 99.0  1.57  7.69  5.47 166 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 11 50 999 99.0 99.0  1.59  7.69  5.90 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 12 50 999 99.0 99.0  1.50  7.69  5.80 161 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 13 50 999 99.0 99.0  1.50 10.81  6.02 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 14 50 999 99.0 99.0  1.52 10.00  6.16 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 15 50 999 99.0 99.0  1.47  7.69  6.08 155 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 16 50 999 99.0 99.0  1.52 10.00  6.16 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 17 50 999 99.0 99.0  1.60  7.69  6.49 158 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 18 50 999 99.0 99.0  1.68  9.09  6.30 179 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 19 50 999 99.0 99.0  1.57 10.00  6.28 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 20 50 999 99.0 99.0  1.73  7.69  6.52 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 21 50 999 99.0 99.0  1.69 10.00  6.17 192 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 22 50 999 99.0 99.0  1.73  9.09  6.21 169 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 15 23 50 999 99.0 99.0  1.61  7.69  6.20 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 00 50 999 99.0 99.0  1.64  8.33  6.25 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 01 50 999 99.0 99.0  1.45 10.81  5.96 193 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 02 50 999 99.0 99.0  1.51  9.09  6.11 155 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 03 50 999 99.0 99.0  1.56  9.09  6.55 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 04 50 999 99.0 99.0  1.56  8.33  6.15 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 05 50 999 99.0 99.0  1.53  8.33  6.18 153 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 06 50 999 99.0 99.0  1.52  8.33  6.31 159 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 07 50 999 99.0 99.0  1.51  8.33  6.24 153 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 08 50 999 99.0 99.0  1.48  7.14  6.02 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 09 50 999 99.0 99.0  1.50  8.33  5.96 165 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 10 50 999 99.0 99.0  1.68  8.33  5.99 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 11 50 999 99.0 99.0  1.46  8.33  5.83 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 12 50 999 99.0 99.0  1.42  8.33  5.79 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 13 50 999 99.0 99.0  1.40  8.33  5.85 155 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 14 50 999 99.0 99.0  1.41  9.09  6.03 162 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 15 50 999 99.0 99.0  1.35  7.69  6.06 158 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 16 50 999 99.0 99.0  1.33  8.33  6.23 163 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 17 50 999 99.0 99.0  1.49  9.09  6.77 173 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 18 50 999 99.0 99.0  1.38  9.09  6.51 157 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 19 50 999 99.0 99.0  1.50  8.33  6.31 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 20 50 999 99.0 99.0  1.52 10.00  6.50 169 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 21 50 999 99.0 99.0  1.61 10.00  6.51 179 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 22 50 999 99.0 99.0  1.51 10.00  6.33 176 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 16 23 50 999 99.0 99.0  1.52  8.33  6.18 162 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 00 50 999 99.0 99.0  1.39  9.09  6.02 162 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 01 50 999 99.0 99.0  1.34  9.09  6.18 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 02 50 999 99.0 99.0  1.38 10.00  5.97 153 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 03 50 999 99.0 99.0  1.28 10.00  5.88 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 04 50 999 99.0 99.0  1.25 10.00  5.99 163 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 05 50 999 99.0 99.0  1.36 10.00  6.04 170 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 06 50 999 99.0 99.0  1.34  8.33  5.84 165 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 07 50 999 99.0 99.0  1.36  8.33  5.75 169 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 08 50 999 99.0 99.0  1.46  9.09  5.79 175 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 09 50 999 99.0 99.0  1.48  9.09  5.97 164 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 10 50 999 99.0 99.0  1.48  9.09  5.73 163 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 11 50 999 99.0 99.0  1.46  9.09  5.81 164 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 12 50 999 99.0 99.0  1.36 10.00  5.72 174 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 13 50 999 99.0 99.0  1.31  9.09  5.60 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 14 50 999 99.0 99.0  1.30  7.69  5.77 157 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 15 50 999 99.0 99.0  1.27  9.09  5.95 168 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 16 50 999 99.0 99.0  1.25  9.09  6.15 159 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 17 50 999 99.0 99.0  1.23  7.69  6.07 166 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 18 50 999 99.0 99.0  1.30  9.09  6.08 164 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 19 50 999 99.0 99.0  1.30  8.33  5.79 157 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 20 50 999 99.0 99.0  1.32  9.09  5.67 173 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 21 50 999 99.0 99.0  1.46  8.33  5.73 168 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 22 50 999 99.0 99.0  1.35  8.33  5.51 167 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 17 23 50 999 99.0 99.0  1.48  8.33  5.49 162 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 00 50 999 99.0 99.0  1.37  8.33  5.36 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 01 50 999 99.0 99.0  1.40  8.33  5.35 167 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 02 50 999 99.0 99.0  1.39  8.33  5.55 174 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 03 50 999 99.0 99.0  1.25  8.33  5.69 166 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 04 50 999 99.0 99.0  1.27  6.25  5.71 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 05 50 999 99.0 99.0  1.22  7.69  5.64 168 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 06 50 999 99.0 99.0  1.30  6.67  5.45 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 07 50 999 99.0 99.0  1.22  6.67  5.47 161 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 08 50 999 99.0 99.0  1.21  6.67  5.41 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 09 50 999 99.0 99.0  1.37 10.00  5.67 186 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 10 50 999 99.0 99.0  1.33  6.25  5.45 140 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 11 50 999 99.0 99.0  1.25  6.67  5.37 149 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 12 50 999 99.0 99.0  1.29  6.67  5.41 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 13 50 999 99.0 99.0  1.20  6.25  5.45 148 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 14 50 999 99.0 99.0  1.20 12.12  5.65 205 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 15 50 999 99.0 99.0  1.19 10.00  5.67 190 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 16 50 999 99.0 99.0  1.17 12.12  5.55 192 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 17 50 999 99.0 99.0  1.16 12.12  5.57 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 18 50 999 99.0 99.0  1.17 10.81  5.48 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 19 50 999 99.0 99.0  1.15 11.43  5.33 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 20 50 999 99.0 99.0  1.27 10.81  5.40 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 21 50 999 99.0 99.0  1.28  6.67  5.39 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 22 50 999 99.0 99.0  1.33  6.67  5.44 165 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 18 23 50 999 99.0 99.0  1.27 10.00  5.40 195 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 00 50 999 99.0 99.0  1.31  6.25  5.30 161 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 01 50 999 99.0 99.0  1.34 10.81  5.52 191 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 02 50 999 99.0 99.0  1.21  6.67  5.33 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 03 50 999 99.0 99.0  1.15 10.81  5.41 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 04 50 999 99.0 99.0  1.22  7.14  5.53 158 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 05 50 999 99.0 99.0  1.23 10.81  5.76 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 06 50 999 99.0 99.0  1.15  6.67  5.57 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 07 50 999 99.0 99.0  1.16  7.14  5.59 166 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 08 50 999 99.0 99.0  1.17  6.67  5.88 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 09 50 999 99.0 99.0  1.16 10.00  5.84 183 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 10 50 999 99.0 99.0  1.16 12.90  5.83 285 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 11 50 999 99.0 99.0  1.17  6.67  5.60 166 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 12 50 999 99.0 99.0  1.13  6.25  5.47 151 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 13 50 999 99.0 99.0  1.12 12.90  5.49 262 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 14 50 999 99.0 99.0  1.12 12.90  5.85 250 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 15 50 999 99.0 99.0  1.11  7.69  5.72 155 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 16 50 999 99.0 99.0  1.05  7.14  5.71 160 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 17 50 999 99.0 99.0  1.17 12.90  6.26 277 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 18 50 999 99.0 99.0  1.08 12.90  5.98 281 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 19 50 999 99.0 99.0  1.17 12.12  6.33 258 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 20 50 999 99.0 99.0  1.13 12.12  6.53 248 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 21 50 999 99.0 99.0  1.08  7.14  6.27 162 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 22 50 999 99.0 99.0  1.22 12.90  6.64 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 19 23 50 999 99.0 99.0  1.11  7.14  6.25 157 9999.0 999.0 999.0 999.0 99.0 99.00
2017 01 20 00 50 999 99.0 99.0  1.17 12.12  6.27 217 9999.0 999.0 999.0 999.0 99.0 99.00
